0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=181.

    5.716e+03 (32.480), in 3.3e-01 sec
1 4 2.40e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     9.243e+03 (52.518), in 5.4e-02 sec
404 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
405 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
406 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
407 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
408 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
409 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
410 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
411 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
412 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
413 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
414 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
415 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
416 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.7e-01 sec
417 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
418 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
419 3 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,  fcn diff= -9.7956001e-07


Correlation:
0.9888  0.9217  0.9927  0.0000  0.0000  

1.9400e-01	-9.7569e-04	-1.4605e-02	6.9275e-310	4.6637e-310	

-9.7569e-04	1.0162e-05	8.8163e-05	4.9407e-324	6.9275e-310	

-1.4605e-02	8.8163e-05	1.1576e-03	0.0000e+00	0.0000e+00	

0.0000e+00	6.9530e-310	6.9530e-310	6.9530e-310	9.8813e-324	

2.7586e-313	6.9530e-310	0.0000e+00	0.0000e+00	6.9530e-310	

